source,filename,duration,type
tokyo01.zip,walk_rush_hour2.mp3,148.4681179138322,zip
tokyo01.zip,walk_rush_hour3.mp3,244.3112244897959,zip
daily01.zip,bottles_cans.mp3,4.403520833333333,zip
daily01.zip,brushing_teeth.mp3,6.24,zip
daily01.zip,cans_in_grbg_bag.mp3,14.56185941043084,zip
daily01.zip,clean_up_glass.mp3,13.19578231292517,zip
daily01.zip,cls_back_door.mp3,3.2534920634920637,zip
daily01.zip,cls_door_light.mp3,2.4607936507936508,zip
daily01.zip,cls_door_lock.mp3,1.786077097505669,zip
daily01.zip,coin_roll.mp3,1.555736961451247,zip
daily01.zip,crash_empty_can1.mp3,1.4754875283446711,zip
daily01.zip,crash_empty_can2.mp3,1.8894331065759638,zip
daily01.zip,crash_empty_can3.mp3,1.7082086167800454,zip
daily01.zip,crash_PET1.mp3,1.5302721088435374,zip
daily01.zip,crash_PET2.mp3,2.0106575963718822,zip
daily01.zip,crash_PET3.mp3,0.7335374149659863,zip
daily01.zip,crash_PET4.mp3,1.6863718820861677,zip
daily01.zip,cup_break.mp3,1.5322448979591836,zip
daily01.zip,dig_toolbox.mp3,21.696,zip
daily01.zip,door_bell.mp3,4.848,zip
daily01.zip,door_chime0.mp3,4.032,zip
daily01.zip,door_chime1.mp3,1.0448958333333334,zip
daily01.zip,door_chime2.mp3,1.4367291666666666,zip
daily01.zip,door_chime3.mp3,5.818820861678004,zip
daily01.zip,door_chimes.mp3,3.448166666666667,zip
daily01.zip,empty_can_roll.mp3,1.968,zip
daily01.zip,empty_glass_roll.mp3,2.2663492063492066,zip
daily01.zip,fall_coin1.mp3,3.9460317460317462,zip
daily01.zip,fall_coin2.mp3,1.6719274376417232,zip
daily01.zip,from_balcony1.mp3,2.4070068027210882,zip
daily01.zip,from_balcony2.mp3,3.4899773242630387,zip
daily01.zip,glass_break.mp3,1.982267573696145,zip
daily01.zip,insert_key1.mp3,0.6741723356009071,zip
daily01.zip,lawn_mower.mp3,19.433401360544217,zip
daily01.zip,lengthen_measure1.mp3,1.0578684807256236,zip
daily01.zip,lock_wood_door1.mp3,0.696984126984127,zip
daily01.zip,lock_wood_door2.mp3,1.27297052154195,zip
daily01.zip,magic_tape.mp3,0.2924263038548753,zip
daily01.zip,mail_box1.mp3,4.728,zip
daily01.zip,mail_box2.mp3,3.942040816326531,zip
daily01.zip,mail_box_C.mp3,4.256303854875283,zip
daily01.zip,mail_box_O.mp3,8.34453514739229,zip
daily01.zip,mist_spray1.mp3,0.4084807256235828,zip
daily01.zip,mist_spray2.mp3,0.7738321995464853,zip
daily01.zip,op_back_door.mp3,2.6959863945578233,zip
daily01.zip,op_door_with_key1.mp3,2.496,zip
daily01.zip,op_door_with_key2.mp3,4.128,zip
daily01.zip,out_on_balcony1.mp3,1.183174603174603,zip
daily01.zip,out_on_balcony2.mp3,7.723854875283447,zip
daily01.zip,pencil_roll.mp3,1.8666666666666667,zip
daily01.zip,polish1.mp3,1.7229705215419502,zip
daily01.zip,polish2.mp3,1.68140589569161,zip
daily01.zip,pull_key1.mp3,0.624,zip
daily01.zip,put_glass_in_bag.mp3,2.44859410430839,zip
daily01.zip,search_in_drawer1.mp3,5.854399092970522,zip
daily01.zip,search_in_drawer2.mp3,6.092607709750567,zip
daily01.zip,shake_crisp_bag1.mp3,1.1535600907029477,zip
daily01.zip,shake_crisp_bag2.mp3,1.4682086167800454,zip
daily01.zip,shake_PET1.mp3,1.6109297052154194,zip
daily01.zip,shake_PET2.mp3,3.9886167800453514,zip
daily01.zip,shake_piggy_bank1.mp3,1.5267120181405895,zip
daily01.zip,shake_piggy_bank2.mp3,1.0100680272108844,zip
daily01.zip,shake_pill1.mp3,1.032,zip
daily01.zip,shake_pill2.mp3,1.0539455782312925,zip
daily01.zip,shake_pill3.mp3,0.888,zip
daily01.zip,shake_pill4.mp3,1.2927891156462585,zip
daily01.zip,shake_pill5.mp3,1.7273015873015873,zip
daily01.zip,shake_small_box.mp3,0.912,zip
daily01.zip,spray_long.mp3,5.712,zip
daily01.zip,spray_short.mp3,1.9929791666666667,zip
daily01.zip,sweep1.mp3,6.4399319727891156,zip
daily01.zip,sweep2.mp3,12.348095238095238,zip
daily01.zip,throw_away_can1.mp3,1.0293877551020407,zip
daily01.zip,throw_away_can2.mp3,0.8452154195011338,zip
daily01.zip,throw_away_can3.mp3,0.6638775510204081,zip
daily01.zip,trample_PET1.mp3,0.9987074829931972,zip
daily01.zip,trample_PET2.mp3,1.8946031746031746,zip
daily01.zip,turn_balcony_key.mp3,0.6715192743764172,zip
daily01.zip,turn_classic_key1.mp3,0.8500680272108844,zip
daily01.zip,turn_classic_key2.mp3,1.0022222222222221,zip
daily01.zip,turn_key1.mp3,0.3657142857142857,zip
daily01.zip,turn_key2.mp3,0.3004375,zip
daily01.zip,turn_key3.mp3,1.273625,zip
daily01.zip,turn_key4.mp3,1.2618367346938775,zip
daily01.zip,turn_key5.mp3,0.9634240362811791,zip
daily01.zip,turn_key6.mp3,2.315056689342404,zip
daily01.zip,turn_screwdriver.mp3,7.392,zip
daily01.zip,wring_out_rag.mp3,9.17015873015873,zip
daily01.zip,zipper1.mp3,1.56,zip
daily01.zip,zipper2.mp3,1.2,zip
daily01.zip,zipper3.mp3,0.8398412698412698,zip
sports01.zip,badminton1.mp3,125.57351473922903,zip
sports01.zip,badminton2.mp3,73.56081632653061,zip
sports01.zip,badminton3.mp3,62.69387755102041,zip
sports01.zip,badminton4.mp3,25.797369614512473,zip
sports01.zip,basketball_buzzer1.mp3,1.7341043083900227,zip
sports01.zip,basketball_buzzer2.mp3,1.865827664399093,zip
sports01.zip,basketball_training1.mp3,98.54875283446712,zip
sports01.zip,basketball_training2.mp3,83.98086167800453,zip
sports01.zip,basketball_training3.mp3,34.175170068027214,zip
sports01.zip,bb_dribbling.mp3,18.263650793650793,zip
sports01.zip,bb_shooting.mp3,11.267278911564626,zip
sports01.zip,boxing1.mp3,181.8360625,zip
sports01.zip,boxing3.mp3,181.9820625,zip
sports01.zip,boys_baseball1.mp3,22.981950113378684,zip
sports01.zip,boys_baseball2.mp3,50.61950113378685,zip
sports01.zip,boys_baseball3.mp3,30.418140589569163,zip
sports01.zip,class_door1.mp3,1.9517233560090703,zip
sports01.zip,class_door2.mp3,2.818299319727891,zip
sports01.zip,crowded_sch_gym1.mp3,67.88353741496599,zip
sports01.zip,crowded_sch_gym2.mp3,27.956825396825398,zip
sports01.zip,dinner_chime.mp3,3.5830385487528345,zip
sports01.zip,dodge_ball.mp3,0.483968253968254,zip
sports01.zip,ending_bell.mp3,2.5121315192743765,zip
sports01.zip,exciting_fight1.mp3,181.91397916666668,zip
sports01.zip,exciting_fight2.mp3,182.36725,zip
sports01.zip,exciting_fight3.mp3,200.5119375,zip
sports01.zip,finishing_bell.mp3,3.9447916666666667,zip
sports01.zip,Jpn_sch_chime.mp3,14.304,zip
sports01.zip,Kendo_spectator1.mp3,39.62485260770975,zip
sports01.zip,Kendo_spectator2.mp3,25.44907029478458,zip
sports01.zip,mens_Judo1.mp3,43.075215419501134,zip
sports01.zip,mens_Judo2.mp3,60.148866213151926,zip
sports01.zip,mens_Kendo1.mp3,71.42458049886622,zip
sports01.zip,mens_Kendo2.mp3,66.2465306122449,zip
sports01.zip,mens_Kendo3.mp3,83.9633560090703,zip
sports01.zip,mens_Kendo4.mp3,176.6574149659864,zip
sports01.zip,mens_Kendo5.mp3,240.5122902494331,zip
sports01.zip,mens_vb1.mp3,40.259138321995465,zip
sports01.zip,mens_vb2.mp3,106.03541950113379,zip
sports01.zip,mens_vb3.mp3,19.23269841269841,zip
sports01.zip,mens_vb4.mp3,59.242448979591835,zip
sports01.zip,men_basketball1.mp3,129.35231292517005,zip
sports01.zip,men_basketball2.mp3,122.57852607709751,zip
sports01.zip,men_basketball3.mp3,94.28714285714285,zip
sports01.zip,ping_pong1.mp3,81.907875,zip
sports01.zip,pupil1.mp3,28.2,zip
sports01.zip,pupil2.mp3,41.352,zip
sports01.zip,school_exam.mp3,28.51031746031746,zip
sports01.zip,school_ground_kids.mp3,70.29747916666666,zip
sports01.zip,shrill_whistle1.mp3,2.2084580498866213,zip
sports01.zip,shrill_whistle2.mp3,1.9731972789115646,zip
sports01.zip,shrill_whistle3.mp3,2.1104761904761906,zip
sports01.zip,shrill_whistle4.mp3,3.1115419501133785,zip
sports01.zip,shrill_whistle5.mp3,1.2061224489795919,zip
sports01.zip,shrill_whistle6.mp3,0.9603401360544218,zip
sports01.zip,slide_tackle1.mp3,1.8217233560090702,zip
sports01.zip,slide_tackle2.mp3,5.604535147392291,zip
sports01.zip,soccer_spectator.mp3,82.401179138322,zip
sports01.zip,starting_bell.mp3,2.016020833333333,zip
sports01.zip,stopwatch1.mp3,0.45439909297052156,zip
sports01.zip,stopwatch2.mp3,0.6667573696145125,zip
sports01.zip,tko_bell.mp3,4.253958333333333,zip
sports01.zip,vb_women.mp3,121.84102040816326,zip
sports01.zip,wire_mesh.mp3,1.352562358276644,zip
sports01.zip,womens_cheer.mp3,6.919546485260771,zip
sports01.zip,womens_Kendo1.mp3,264.4926984126984,zip
sports01.zip,womens_Kendo2.mp3,67.43074829931973,zip
sports01.zip,womens_Kendo3.mp3,57.492607709750565,zip
sports01.zip,womens_vb1.mp3,102.7225850340136,zip
sports01.zip,womens_vb2.mp3,260.31310657596373,zip
sports01.zip,womens_vb3.mp3,167.14884353741496,zip
sports01.zip,womens_vb4.mp3,91.39374149659864,zip
sports01.zip,womens_vb5.mp3,85.44943310657597,zip
us01.zip,afternoon_MH.mp3,181.44090702947847,zip
us01.zip,airport_cafe.mp3,87.93566666666666,zip
us01.zip,airport_NY.mp3,199.48399092970521,zip
us01.zip,ambulance_NY1.mp3,60.71562358276644,zip
us01.zip,ambulance_NY2.mp3,186.61260770975056,zip
us01.zip,American_bird1.mp3,0.8792291666666666,zip
us01.zip,bathroom_sw1.mp3,0.3005668934240363,zip
us01.zip,bathroom_sw2.mp3,0.3856689342403628,zip
us01.zip,bathroom_water.mp3,9.892721088435374,zip
us01.zip,bus_NY1.mp3,134.3649375,zip
us01.zip,bus_NY2.mp3,79.4323125,zip
us01.zip,bus_NY3.mp3,91.575875,zip
us01.zip,bus_NY4.mp3,135.04970833333334,zip
us01.zip,cardkey.mp3,1.5212244897959184,zip
us01.zip,centralpark.mp3,101.64390022675737,zip
us01.zip,downtown_MH.mp3,312.48773242630386,zip
us01.zip,emergent_night1.mp3,56.05297052154195,zip
us01.zip,emergent_night2.mp3,57.854399092970525,zip
us01.zip,escalator_NY.mp3,47.032380952380954,zip
us01.zip,FDNY.mp3,35.33392290249433,zip
us01.zip,flight_announce.mp3,108.9050566893424,zip
us01.zip,hotel_door.mp3,1.1519727891156462,zip
us01.zip,hotel_drawer1cl.mp3,1.9800907029478458,zip
us01.zip,hotel_drawer1op.mp3,1.2360997732426304,zip
us01.zip,hotel_drawer2cl.mp3,2.6658503401360543,zip
us01.zip,hotel_drawer2op.mp3,1.17156462585034,zip
us01.zip,hotel_elevator.mp3,33.447278911564624,zip
us01.zip,hotel_entrance0.mp3,79.59201814058957,zip
us01.zip,hotel_entrance1.mp3,97.33478458049886,zip
us01.zip,hotel_entrance2.mp3,138.02115646258503,zip
us01.zip,hotel_heating1.mp3,8.503401360544217,zip
us01.zip,hotel_heating2.mp3,20.243854875283446,zip
us01.zip,hotel_toilet.mp3,6.464784580498867,zip
us01.zip,intersection_MH1.mp3,103.87646258503402,zip
us01.zip,intersection_MH2.mp3,142.60732426303855,zip
us01.zip,into_room.mp3,14.618979591836736,zip
us01.zip,int_airplane1.mp3,92.36573696145125,zip
us01.zip,int_airplane2.mp3,124.68333333333334,zip
us01.zip,int_airplane3.mp3,214.37866213151926,zip
us01.zip,met_museum.mp3,311.35324263038547,zip
us01.zip,morning_MH1.mp3,146.96013605442178,zip
us01.zip,morning_MH2.mp3,103.2475283446712,zip
us01.zip,night_MH0.mp3,170.64272108843537,zip
us01.zip,night_MH1.mp3,263.39560090702946,zip
us01.zip,night_MH2.mp3,212.6502947845805,zip
us01.zip,night_MH3.mp3,209.6740589569161,zip
us01.zip,night_MH4.mp3,63.21632653061224,zip
us01.zip,night_siren1.mp3,130.38038548752834,zip
us01.zip,night_siren2.mp3,87.07886621315193,zip
us01.zip,old_lightswitch1.mp3,0.26405895691609976,zip
us01.zip,old_lightswitch2.mp3,0.46904761904761905,zip
us01.zip,outside_PennSt.mp3,298.9049433106576,zip
us01.zip,out_room.mp3,12.432698412698413,zip
us01.zip,Penn_St1.mp3,67.55351473922903,zip
us01.zip,Penn_St2.mp3,50.276598639455784,zip
us01.zip,Penn_subwaySt1.mp3,276.0155555555556,zip
us01.zip,Penn_subwaySt2.mp3,210.74691609977324,zip
us01.zip,ship_whistle.mp3,37.19655328798186,zip
us01.zip,shower_curtain.mp3,2.2628344671201814,zip
us01.zip,street_MH1.mp3,94.65916099773243,zip
us01.zip,street_MH2.mp3,179.83045351473922,zip
us01.zip,street_MH3.mp3,295.8992517006803,zip
us01.zip,street_MH4.mp3,205.43013605442178,zip
us01.zip,St_announce.mp3,91.16979591836734,zip
us01.zip,subway_express.mp3,404.6565306122449,zip
us01.zip,subway_MH.mp3,270.7003174603175,zip
us01.zip,subway_st1.mp3,57.46281179138322,zip
us01.zip,subway_st2.mp3,185.4822448979592,zip
us01.zip,subway_st3.mp3,87.26975056689342,zip
us01.zip,trans_passage.mp3,39.139,zip
us01.zip,walking_MH1.mp3,335.31201814058954,zip
us01.zip,walking_MH2.mp3,162.0907709750567,zip
us01.zip,walking_st1.mp3,82.40761904761905,zip
us01.zip,walking_st2.mp3,56.744240362811794,zip
sample_noise.zip,air_conditioner1.mp3,4.911020408163266,zip
sample_noise.zip,air_conditioner2.mp3,3.1346938775510202,zip
sample_noise.zip,atmosphere_noise1.mp3,3.030204081632653,zip
sample_noise.zip,atmosphere_noise2.mp3,3.0563265306122447,zip
sample_noise.zip,atmosphere_noise3.mp3,3.030204081632653,zip
sample_noise.zip,atmosphere_noise4.mp3,3.0040816326530613,zip
sample_noise.zip,base_noise1.mp3,3.0563265306122447,zip
sample_noise.zip,base_noise2.mp3,3.082448979591837,zip
sample_noise.zip,bg_white_noise1.mp3,3.0563265306122447,zip
sample_noise.zip,bg_white_noise2.mp3,3.0040816326530613,zip
sample_noise.zip,bg_white_noise3.mp3,3.030204081632653,zip
sample_noise.zip,bg_white_noise4.mp3,3.0040816326530613,zip
sample_noise.zip,bg_white_noise5.mp3,3.030204081632653,zip
sample_noise.zip,bg_white_noise6.mp3,3.0563265306122447,zip
sample_noise.zip,electrical_noise1.mp3,3.944489795918367,zip
sample_noise.zip,electrical_noise2.mp3,3.6048979591836736,zip
sample_noise.zip,electrical_noise3.mp3,3.6310204081632653,zip
sample_noise.zip,electrical_noise4.mp3,3.657142857142857,zip
sample_noise.zip,frige_noise1.mp3,3.8922448979591837,zip
sample_noise.zip,frige_noise2.mp3,3.84,zip
sample_noise.zip,frige_noise3.mp3,5.067755102040817,zip
sample_noise.zip,microphone_noise.mp3,6.599637188208617,zip
sample_noise.zip,radio_noise1.mp3,3.030204081632653,zip
sample_noise.zip,radio_noise2.mp3,3.030204081632653,zip
sample_noise.zip,radio_noise3.mp3,3.0040816326530613,zip
sample_noise.zip,radio_noise4.mp3,3.0040816326530613,zip
sample_noise.zip,tv_noise1.mp3,3.6310204081632653,zip
sample_noise.zip,tv_noise2.mp3,3.3959183673469386,zip
sample_noise.zip,tv_noise3.mp3,3.030204081632653,zip
sample_noise.zip,tv_noise4.mp3,3.0040816326530613,zip
daily02.zip,ballpoint_pen.mp3,0.24666666666666667,zip
daily02.zip,break_cardboard1.mp3,3.7993650793650793,zip
daily02.zip,break_cardboard2.mp3,1.3266439909297052,zip
daily02.zip,break_cardboard3.mp3,1.869047619047619,zip
daily02.zip,cap_pen.mp3,0.6507482993197279,zip
daily02.zip,chair_on_wall1.mp3,0.7483673469387755,zip
daily02.zip,chair_on_wall2.mp3,1.1982766439909298,zip
daily02.zip,chair_with_wheels.mp3,1.6803401360544217,zip
daily02.zip,clink_my_change.mp3,1.584,zip
daily02.zip,clink_my_keys.mp3,1.584,zip
daily02.zip,close_dictionary.mp3,0.3558049886621315,zip
daily02.zip,close_umbrella.mp3,9.383,zip
daily02.zip,crumpled_nws_ppr.mp3,3.8997959183673467,zip
daily02.zip,crumpled_paper1.mp3,4.330521541950113,zip
daily02.zip,crumpled_paper2.mp3,4.25437641723356,zip
daily02.zip,crumpled_paper3.mp3,8.675487528344672,zip
daily02.zip,cut_cord.mp3,0.48811791383219955,zip
daily02.zip,drain_droplets_umbr.mp3,3.3335416666666666,zip
daily02.zip,draw_with_maker.mp3,29.961791383219953,zip
daily02.zip,empty_wn_bottles1.mp3,1.0096145124716553,zip
daily02.zip,empty_wn_bottles2.mp3,0.8978004535147392,zip
daily02.zip,flip_calendar.mp3,1.410204081632653,zip
daily02.zip,from_s_drawer.mp3,3.3143990929705214,zip
daily02.zip,inside_paper.mp3,5.952,zip
daily02.zip,in_plastic_bag.mp3,16.564580498866214,zip
daily02.zip,in_s_drawer.mp3,2.4621315192743762,zip
daily02.zip,lighter.mp3,0.6789795918367347,zip
daily02.zip,light_match1.mp3,4.02562358276644,zip
daily02.zip,light_match2.mp3,7.251360544217687,zip
daily02.zip,mechanical_pencil1.mp3,0.21922902494331065,zip
daily02.zip,mechanical_pencil2.mp3,0.7215873015873016,zip
daily02.zip,mechanical_pencil3.mp3,3.596349206349206,zip
daily02.zip,paper_box_cutter.mp3,0.9953968253968254,zip
daily02.zip,paper_scissors1.mp3,4.416604166666667,zip
daily02.zip,paper_scissors2.mp3,4.625056689342403,zip
daily02.zip,peel_off.mp3,0.28662131519274375,zip
daily02.zip,pencil_sharpner1.mp3,6.264625850340136,zip
daily02.zip,pencil_sharpner2.mp3,4.740113378684807,zip
daily02.zip,piggy_bank1.mp3,0.9433106575963719,zip
daily02.zip,piggy_bank2.mp3,0.6987755102040817,zip
daily02.zip,plastic_bag.mp3,13.32,zip
daily02.zip,plastic_umbrella1.mp3,30.028291666666668,zip
daily02.zip,plastic_umbrella2.mp3,21.520791666666668,zip
daily02.zip,plastic_umbrella3.mp3,6.156041666666667,zip
daily02.zip,pull_chair.mp3,0.984,zip
daily02.zip,put_up_umbrella.mp3,36.80825,zip
daily02.zip,read_book.mp3,0.9154375,zip
daily02.zip,read_book_quickly.mp3,4.272,zip
daily02.zip,read_newspaper.mp3,2.328,zip
daily02.zip,remove_pen_cap.mp3,0.3141043083900227,zip
daily02.zip,rub_paper1.mp3,8.992040816326531,zip
daily02.zip,rub_paper2.mp3,7.892108843537415,zip
daily02.zip,rub_tatami_mat.mp3,6.601451247165532,zip
daily02.zip,rustle_of_clothes.mp3,3.312,zip
daily02.zip,scissors1.mp3,0.528,zip
daily02.zip,scissors2.mp3,1.368,zip
daily02.zip,scissors3.mp3,2.661451247165533,zip
daily02.zip,scissors4.mp3,0.26145124716553286,zip
daily02.zip,scotch_tape.mp3,2.064,zip
daily02.zip,scrape_wood_wall.mp3,8.78888888888889,zip
daily02.zip,search_inside_trash.mp3,8.456229166666667,zip
daily02.zip,sit_on_leather_chair1.mp3,1.28297052154195,zip
daily02.zip,sit_on_leather_chair2.mp3,2.983514739229025,zip
daily02.zip,sit_on_pipe_chair.mp3,1.5370294784580498,zip
daily02.zip,slide_shelf.mp3,1.6098639455782313,zip
daily02.zip,spray_can_cap1.mp3,1.1329024943310657,zip
daily02.zip,spray_can_cap2.mp3,0.3529251700680272,zip
daily02.zip,stapler.mp3,0.576,zip
daily02.zip,straw_bubbly1.mp3,16.46548752834467,zip
daily02.zip,straw_bubbly2.mp3,4.551111111111111,zip
daily02.zip,take_match_box.mp3,5.316031746031746,zip
daily02.zip,take_off_jumper1.mp3,4.602743764172335,zip
daily02.zip,take_pen.mp3,2.577777777777778,zip
daily02.zip,take_tissue1.mp3,0.48,zip
daily02.zip,take_tissue2.mp3,0.6922448979591836,zip
daily02.zip,take_tissue3.mp3,1.0811791383219955,zip
daily02.zip,take_wet_wipes.mp3,0.9904761904761905,zip
daily02.zip,tear_nws_ppr1.mp3,2.975124716553288,zip
daily02.zip,tear_nws_ppr2.mp3,3.1064399092970523,zip
daily02.zip,tear_nws_pprs3.mp3,8.897210884353742,zip
daily02.zip,tear_paper1.mp3,0.6,zip
daily02.zip,tear_paper2.mp3,3.384,zip
daily02.zip,throw_trash.mp3,0.5079365079365079,zip
daily02.zip,tick_box_cutter.mp3,0.648,zip
daily02.zip,wine_bottles1.mp3,1.6738775510204082,zip
daily02.zip,wine_bottles2.mp3,1.9998866213151927,zip
daily02.zip,wine_bottles3.mp3,3.108798185941043,zip
daily02.zip,write_with_maker.mp3,21.235555555555557,zip
daily02.zip,write_with_pen.mp3,26.90612244897959,zip
daily02.zip,write_with_pencil.mp3,42.68607709750567,zip
knocking01.zip,hit_concrete_wall1.mp3,1.4633560090702948,zip
knocking01.zip,hit_concrete_wall2.mp3,1.2543310657596372,zip
knocking01.zip,hit_concrete_wall3.mp3,0.8119274376417234,zip
knocking01.zip,hit_concrete_wall4.mp3,1.972721088435374,zip
knocking01.zip,hit_desk1.mp3,0.6322448979591837,zip
knocking01.zip,hit_house_wall1.mp3,2.0056462585034014,zip
knocking01.zip,hit_house_wall2.mp3,1.0396825396825398,zip
knocking01.zip,hit_table1.mp3,0.8607709750566893,zip
knocking01.zip,hit_wdn_pillar1.mp3,0.8852834467120182,zip
knocking01.zip,hit_wdn_pillar2.mp3,0.6668480725623582,zip
knocking01.zip,hit_wdn_pillar3.mp3,0.7846258503401361,zip
knocking01.zip,knocked_at_door1.mp3,1.1517687074829932,zip
knocking01.zip,knocked_at_door2.mp3,3.13843537414966,zip
knocking01.zip,knocked_at_door3.mp3,1.6146485260770975,zip
knocking01.zip,knocked_in_BR1.mp3,1.5970521541950113,zip
knocking01.zip,knocked_in_BR2.mp3,4.476303854875283,zip
knocking01.zip,knocked_in_BR3.mp3,2.00875283446712,zip
knocking01.zip,knocked_in_BR4.mp3,2.3377097505668933,zip
knocking01.zip,knock_on_BR_door1.mp3,1.7017460317460318,zip
knocking01.zip,knock_on_BR_door2.mp3,1.9448979591836735,zip
knocking01.zip,knock_on_BR_door3.mp3,1.5915646258503402,zip
knocking01.zip,knock_on_BR_door4.mp3,0.9905442176870748,zip
knocking01.zip,knock_on_concrete1.mp3,1.1589115646258503,zip
knocking01.zip,knock_on_concrete2.mp3,0.8280725623582766,zip
knocking01.zip,knock_on_concrete3.mp3,0.5375283446712018,zip
knocking01.zip,knock_on_door1.mp3,1.104,zip
knocking01.zip,knock_on_door2.mp3,0.84,zip
knocking01.zip,knock_on_door3.mp3,2.0382312925170067,zip
knocking01.zip,knock_on_floor1.mp3,1.3153741496598639,zip
knocking01.zip,knock_on_floor2.mp3,1.1136961451247165,zip
knocking01.zip,knock_on_floor3.mp3,1.051859410430839,zip
knocking01.zip,knock_on_floor4.mp3,0.6384126984126984,zip
knocking01.zip,knock_on_floor5.mp3,1.1818140589569162,zip
knocking01.zip,knock_on_Fusuma1.mp3,1.3731519274376418,zip
knocking01.zip,knock_on_Fusuma2.mp3,3.548843537414966,zip
knocking01.zip,knock_on_Fusuma3.mp3,2.1679591836734695,zip
knocking01.zip,knock_on_Fusuma4.mp3,1.260045351473923,zip
knocking01.zip,knock_on_Fusuma5.mp3,1.0065079365079366,zip
knocking01.zip,knock_on_Fusuma6.mp3,4.030317460317461,zip
knocking01.zip,knock_on_glass_door1.mp3,1.8744897959183673,zip
knocking01.zip,knock_on_glass_door2.mp3,1.507845804988662,zip
knocking01.zip,knock_on_glass_door3.mp3,2.5620861678004534,zip
knocking01.zip,knock_on_glass_door4.mp3,1.3704761904761904,zip
knocking01.zip,knock_on_glass_door5.mp3,0.9404308390022675,zip
knocking01.zip,knock_on_glass_door6.mp3,3.8549886621315195,zip
knocking01.zip,knock_on_house_wall1.mp3,1.7644444444444445,zip
knocking01.zip,knock_on_house_wall2.mp3,1.5147845804988662,zip
knocking01.zip,knock_on_house_wall3.mp3,0.8897278911564626,zip
knocking01.zip,knock_on_house_wall4.mp3,1.3137641723356008,zip
knocking01.zip,knock_on_house_wall5.mp3,1.2005215419501134,zip
knocking01.zip,knock_on_iron_tube1.mp3,1.7147392290249432,zip
knocking01.zip,knock_on_iron_tube2.mp3,1.8700453514739228,zip
knocking01.zip,knock_on_iron_tube3.mp3,1.3672562358276643,zip
knocking01.zip,knock_on_iron_tube4.mp3,1.4984807256235828,zip
knocking01.zip,knock_on_iron_tube5.mp3,1.7183219954648525,zip
knocking01.zip,knock_on_iron_tube6.mp3,1.0313151927437643,zip
knocking01.zip,knock_on_microwave1.mp3,1.0943537414965987,zip
knocking01.zip,knock_on_microwave2.mp3,2.399092970521542,zip
knocking01.zip,knock_on_microwave3.mp3,1.0064172335600907,zip
knocking01.zip,knock_on_microwave4.mp3,0.8041950113378685,zip
knocking01.zip,knock_on_microwave5.mp3,1.1894331065759638,zip
knocking01.zip,knock_on_mtl_door1.mp3,3.48,zip
knocking01.zip,knock_on_mtl_door2.mp3,2.352,zip
knocking01.zip,knock_on_mtl_door3.mp3,1.68,zip
knocking01.zip,knock_on_mtl_door4.mp3,2.04,zip
knocking01.zip,knock_on_mtl_door5.mp3,2.592,zip
knocking01.zip,knock_on_thick_glass1.mp3,1.1543083900226758,zip
knocking01.zip,knock_on_thick_glass2.mp3,1.194829931972789,zip
knocking01.zip,knock_on_thick_glass3.mp3,1.3200680272108845,zip
knocking01.zip,knock_on_thick_glass4.mp3,0.7352154195011338,zip
knocking01.zip,knock_on_thin_board1.mp3,1.3055102040816327,zip
knocking01.zip,knock_on_thin_board2.mp3,1.0829024943310657,zip
knocking01.zip,knock_on_thin_board3.mp3,0.7428344671201814,zip
knocking01.zip,knock_on_thin_board4.mp3,0.6485714285714286,zip
knocking01.zip,knock_on_washer1.mp3,2.179092970521542,zip
knocking01.zip,knock_on_washer2.mp3,1.1394104308390023,zip
knocking01.zip,knock_on_washer3.mp3,4.186825396825397,zip
knocking01.zip,knock_on_wdn_pillar1.mp3,1.134625850340136,zip
knocking01.zip,knock_on_wdn_pillar2.mp3,1.2183125,zip
knocking01.zip,knock_on_wdn_pillar3.mp3,1.7919274376417234,zip
knocking01.zip,knock_on_wdn_pillar4.mp3,1.3528571428571428,zip
knocking01.zip,knock_on_wdn_pillar5.mp3,1.29281179138322,zip
knocking01.zip,knock_on_wdn_wall1.mp3,1.448140589569161,zip
knocking01.zip,knock_on_wdn_wall2.mp3,1.4018140589569161,zip
knocking01.zip,knock_on_wdn_wall3.mp3,0.7532879818594105,zip
knocking01.zip,knock_on_wdn_wall4.mp3,1.6315419501133788,zip
horror02.zip,air_leak1.mp3,8.629659863945578,zip
horror02.zip,air_leak2.mp3,6.407324263038549,zip
horror02.zip,air_leak3.mp3,29.85827664399093,zip
horror02.zip,air_leak4.mp3,17.806621315192743,zip
horror02.zip,air_pump.mp3,5.8106575963718825,zip
horror02.zip,bathtub_splash.mp3,16.82092970521542,zip
horror02.zip,bleep1sec.mp3,1.0,zip
horror02.zip,bleep2sec.mp3,2.0,zip
horror02.zip,bleep_harf.mp3,0.5,zip
horror02.zip,books_fall1.mp3,4.052879818594104,zip
horror02.zip,books_fall2.mp3,5.463061224489796,zip
horror02.zip,cameras_shoot.mp3,5.647278911564626,zip
horror02.zip,dangerous_car.mp3,10.057097505668935,zip
horror02.zip,dragging.mp3,7.58328798185941,zip
horror02.zip,dripping.mp3,8.088,zip
horror02.zip,drop_cell_phone.mp3,1.7603333333333333,zip
horror02.zip,drowning.mp3,21.648,zip
horror02.zip,earthquake_start.mp3,20.58448979591837,zip
horror02.zip,excretion1.mp3,2.834965986394558,zip
