sequential_number,sequential_filename,original_filename,source,original_path,duration_seconds,duration_minutes,csv_path
1397,sound_1397.mp3,ウィンドチャイム03-22(リバーブ　速い　下降　ワイド).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-22(リバーブ　速い　下降　ワイド).mp3,13.704240362811792,0.2284040060468632,ウィンドチャイム04/ウィンドチャイム03-22(リバーブ　速い　下降　ワイド).mp3
1398,sound_1398.mp3,ウィンドチャイム03-19(リバーブ　速い　上昇　ワイド).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-19(リバーブ　速い　上昇　ワイド).mp3,11.721655328798184,0.1953609221466364,ウィンドチャイム04/ウィンドチャイム03-19(リバーブ　速い　上昇　ワイド).mp3
1399,sound_1399.mp3,ウィンドチャイム03-17(リバーブ　遅い　下降　低).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-17(リバーブ　遅い　下降　低).mp3,13.048820861678005,0.2174803476946334,ウィンドチャイム04/ウィンドチャイム03-17(リバーブ　遅い　下降　低).mp3
1400,sound_1400.mp3,ウィンドチャイム03-24(リバーブ　速い　下降　高).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-24(リバーブ　速い　下降　高).mp3,10.19015873015873,0.1698359788359788,ウィンドチャイム04/ウィンドチャイム03-24(リバーブ　速い　下降　高).mp3
1401,sound_1401.mp3,ウィンドチャイム03-18(リバーブ　遅い　下降　高).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-18(リバーブ　遅い　下降　高).mp3,11.339614512471655,0.1889935752078609,ウィンドチャイム04/ウィンドチャイム03-18(リバーブ　遅い　下降　高).mp3
1402,sound_1402.mp3,ウィンドチャイム03-14(リバーブ　遅い　上昇　低).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-14(リバーブ　遅い　上昇　低).mp3,12.01546485260771,0.2002577475434618,ウィンドチャイム04/ウィンドチャイム03-14(リバーブ　遅い　上昇　低).mp3
1403,sound_1403.mp3,ウィンドチャイム03-21(リバーブ　速い　上昇　高).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-21(リバーブ　速い　上昇　高).mp3,10.160136054421768,0.1693356009070294,ウィンドチャイム04/ウィンドチャイム03-21(リバーブ　速い　上昇　高).mp3
1404,sound_1404.mp3,ウィンドチャイム03-23(リバーブ　速い　下降　低).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-23(リバーブ　速い　下降　低).mp3,12.06859410430839,0.2011432350718065,ウィンドチャイム04/ウィンドチャイム03-23(リバーブ　速い　下降　低).mp3
1405,sound_1405.mp3,ウィンドチャイム03-16(リバーブ　遅い　下降　ワイド).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-16(リバーブ　遅い　下降　ワイド).mp3,13.789863945578231,0.2298310657596372,ウィンドチャイム04/ウィンドチャイム03-16(リバーブ　遅い　下降　ワイド).mp3
1406,sound_1406.mp3,ウィンドチャイム03-20(リバーブ　速い　上昇　低).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-20(リバーブ　速い　上昇　低).mp3,11.760498866213153,0.1960083144368858,ウィンドチャイム04/ウィンドチャイム03-20(リバーブ　速い　上昇　低).mp3
1407,sound_1407.mp3,ウィンドチャイム03-15(リバーブ　遅い　上昇　高).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/ウィンドチャイム04/ウィンドチャイム03-15(リバーブ　遅い　上昇　高).mp3,10.677437641723357,0.1779572940287226,ウィンドチャイム04/ウィンドチャイム03-15(リバーブ　遅い　上昇　高).mp3
1408,sound_1408.mp3,ウィンドチャイム04-4(リバーブ　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-4(リバーブ　短).mp3,11.822562358276643,0.1970427059712774,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-4(リバーブ　短).mp3
1409,sound_1409.mp3,ウィンドチャイム03-01(遅い　上昇　ワイド).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム03-01(遅い　上昇　ワイド).mp3,9.74190476190476,0.1623650793650793,効果音＞楽器・ウィンドチャイム/ウィンドチャイム03-01(遅い　上昇　ワイド).mp3
1410,sound_1410.mp3,ウィンドチャイム03-02(遅い　上昇　低).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム03-02(遅い　上昇　低).mp3,9.164263038548754,0.1527377173091459,効果音＞楽器・ウィンドチャイム/ウィンドチャイム03-02(遅い　上昇　低).mp3
1411,sound_1411.mp3,ウィンドチャイム05-3(長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-3(長).mp3,8.904081632653062,0.1484013605442177,効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-3(長).mp3
1412,sound_1412.mp3,ウィンドチャイム04-3(長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-3(長).mp3,28.52015873015873,0.4753359788359788,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-3(長).mp3
1413,sound_1413.mp3,ウィンドチャイム04-5(リバーブ　中).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-5(リバーブ　中).mp3,15.316281179138322,0.2552713529856387,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-5(リバーブ　中).mp3
1414,sound_1414.mp3,ウィンドチャイム04-2(中).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-2(中).mp3,14.642403628117911,0.2440400604686319,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-2(中).mp3
1415,sound_1415.mp3,ウィンドチャイム04-1(短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-1(短).mp3,10.77281179138322,0.1795468631897203,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-1(短).mp3
1416,sound_1416.mp3,ウィンドチャイム05-2(短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-2(短).mp3,5.646326530612245,0.0941054421768707,効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-2(短).mp3
1417,sound_1417.mp3,ウィンドチャイム05-1(中).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-1(中).mp3,7.442403628117914,0.1240400604686318,効果音＞楽器・ウィンドチャイム/ウィンドチャイム05-1(中).mp3
1418,sound_1418.mp3,ウィンドチャイム04-6(リバーブ　長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-6(リバーブ　長).mp3,28.88,0.4813333333333333,効果音＞楽器・ウィンドチャイム/ウィンドチャイム04-6(リバーブ　長).mp3
1419,sound_1419.mp3,クラスターチャイム01-09(リバーブ　長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-09(リバーブ　長).mp3,22.94433106575964,0.3824055177626606,クラスターチャイム01/クラスターチャイム01-09(リバーブ　長).mp3
1420,sound_1420.mp3,クラスターチャイム01-06(弱　長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-06(弱　長).mp3,19.933968253968253,0.3322328042328042,クラスターチャイム01/クラスターチャイム01-06(弱　長).mp3
1421,sound_1421.mp3,クラスターチャイム01-10(リバーブ　弱　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-10(リバーブ　弱　短).mp3,12.831156462585032,0.2138526077097505,クラスターチャイム01/クラスターチャイム01-10(リバーブ　弱　短).mp3
1422,sound_1422.mp3,クラスターチャイム01-11(リバーブ　弱　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-11(リバーブ　弱　短).mp3,9.99108843537415,0.1665181405895691,クラスターチャイム01/クラスターチャイム01-11(リバーブ　弱　短).mp3
1423,sound_1423.mp3,クラスターチャイム01-07(リバーブ　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-07(リバーブ　短).mp3,13.02219954648526,0.2170366591080877,クラスターチャイム01/クラスターチャイム01-07(リバーブ　短).mp3
1424,sound_1424.mp3,クラスターチャイム01-02(短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-02(短).mp3,11.779455782312926,0.1963242630385487,クラスターチャイム01/クラスターチャイム01-02(短).mp3
1425,sound_1425.mp3,クラスターチャイム01-04(弱　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-04(弱　短).mp3,12.181337868480725,0.2030222978080121,クラスターチャイム01/クラスターチャイム01-04(弱　短).mp3
1426,sound_1426.mp3,クラスターチャイム01-05(弱　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-05(弱　短).mp3,9.807437641723356,0.1634572940287225,クラスターチャイム01/クラスターチャイム01-05(弱　短).mp3
1427,sound_1427.mp3,クラスターチャイム01-03(長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-03(長).mp3,22.450816326530617,0.3741802721088436,クラスターチャイム01/クラスターチャイム01-03(長).mp3
1428,sound_1428.mp3,クラスターチャイム01-12(リバーブ　弱　長).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-12(リバーブ　弱　長).mp3,20.903696145124716,0.3483949357520786,クラスターチャイム01/クラスターチャイム01-12(リバーブ　弱　長).mp3
1429,sound_1429.mp3,クラスターチャイム01-08(リバーブ　短).mp3,otologic_sounds_smart/Instruments Wind_Chimes,otologic_sounds_smart/Instruments Wind_Chimes/クラスターチャイム01/クラスターチャイム01-08(リバーブ　短).mp3,12.335555555555556,0.2055925925925925,クラスターチャイム01/クラスターチャイム01-08(リバーブ　短).mp3
1430,sound_1430.mp3,ポータブルステレオ　駆動音02-01(CD　再生　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルMD　駆動音01/ポータブルステレオ　駆動音02-01(CD　再生　停止).mp3,15.904897959183671,0.2650816326530612,ポータブルMD　駆動音01/ポータブルステレオ　駆動音02-01(CD　再生　停止).mp3
1431,sound_1431.mp3,ポータブルステレオ　駆動音01-4(テープ　巻き戻し　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-4(テープ　巻き戻し　停止).mp3,10.449637188208618,0.1741606198034769,ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-4(テープ　巻き戻し　停止).mp3
1432,sound_1432.mp3,ポータブルステレオ　駆動音01-1(テープ　再生　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-1(テープ　再生　停止).mp3,13.267301587301588,0.2211216931216931,ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-1(テープ　再生　停止).mp3
1433,sound_1433.mp3,ポータブルステレオ　駆動音02-06(MD　ローディング).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-06(MD　ローディング).mp3,9.448253968253969,0.1574708994708994,ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-06(MD　ローディング).mp3
1434,sound_1434.mp3,ポータブルステレオ　駆動音01-3(テープ　巻き戻し　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-3(テープ　巻き戻し　停止).mp3,10.522675736961451,0.1753779289493575,ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-3(テープ　巻き戻し　停止).mp3
1435,sound_1435.mp3,ポータブルステレオ　駆動音02-07(MD　再生　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-07(MD　再生　停止).mp3,27.84589569160998,0.464098261526833,ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-07(MD　再生　停止).mp3
1436,sound_1436.mp3,ポータブルステレオ　駆動音01-5(CD　再生　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-5(CD　再生　停止).mp3,19.25734693877551,0.3209557823129251,ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-5(CD　再生　停止).mp3
1437,sound_1437.mp3,ポータブルステレオ　駆動音02-05(CD　サーチ).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-05(CD　サーチ).mp3,11.522154195011336,0.1920359032501889,ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-05(CD　サーチ).mp3
1438,sound_1438.mp3,ポータブルステレオ　駆動音02-11(MD　サーチ).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-11(MD　サーチ).mp3,12.894285714285717,0.2149047619047619,ポータブルCD　駆動音01/ポータブルステレオ　駆動音02-11(MD　サーチ).mp3
1439,sound_1439.mp3,ポータブルステレオ　駆動音01-2(テープ　早送り　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-2(テープ　早送り　停止).mp3,11.104285714285714,0.1850714285714285,ポータブルCD　駆動音01/ポータブルステレオ　駆動音01-2(テープ　早送り　停止).mp3
1440,sound_1440.mp3,ラジオ　シグナルノイズ01-07(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-07(AM).mp3,9.912426303854875,0.1652071050642479,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-07(AM).mp3
1441,sound_1441.mp3,ラジオ　シグナルノイズ01-14(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-14(遠い　AM).mp3,9.912426303854875,0.1652071050642479,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-14(遠い　AM).mp3
1442,sound_1442.mp3,ラジオ　シグナルノイズ01-06(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-06(AM).mp3,10.462607709750566,0.1743767951625094,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-06(AM).mp3
1443,sound_1443.mp3,ラジオ　シグナルノイズ01-11(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-11(遠い　AM).mp3,10.643786848072562,0.177396447467876,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-11(遠い　AM).mp3
1444,sound_1444.mp3,ラジオ　シグナルノイズ01-13(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-13(遠い　AM).mp3,10.462607709750566,0.1743767951625094,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-13(遠い　AM).mp3
1445,sound_1445.mp3,ラジオ　シグナルノイズ01-08(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-08(遠い　FM).mp3,10.356757369614511,0.1726126228269085,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-08(遠い　FM).mp3
1446,sound_1446.mp3,ラジオ　シグナルノイズ01-09(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-09(遠い　FM).mp3,10.649274376417234,0.1774879062736205,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-09(遠い　FM).mp3
1447,sound_1447.mp3,ラジオ　シグナルノイズ01-12(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-12(遠い　AM).mp3,11.578888888888889,0.1929814814814814,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-12(遠い　AM).mp3
1448,sound_1448.mp3,ラジオ　シグナルノイズ01-10(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-10(遠い　FM).mp3,10.4681179138322,0.1744686318972033,ラジオ　シグナルノイズ02/ラジオ　シグナルノイズ01-10(遠い　FM).mp3
1449,sound_1449.mp3,ラジオ　シグナルノイズ02-07(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-07(遠い　FM).mp3,10.974739229024944,0.182912320483749,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-07(遠い　FM).mp3
1450,sound_1450.mp3,ラジオ　シグナルノイズ02-11(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-11(遠い　AM).mp3,10.395804988662132,0.1732634164777022,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-11(遠い　AM).mp3
1451,sound_1451.mp3,ラジオ　シグナルノイズ02-01(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-01(FM).mp3,10.974739229024944,0.182912320483749,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-01(FM).mp3
1452,sound_1452.mp3,ラジオ　シグナルノイズ02-03(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-03(FM).mp3,10.603038548752837,0.1767173091458805,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-03(FM).mp3
1453,sound_1453.mp3,ラジオ　シグナルノイズ01-04(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ01-04(AM).mp3,10.643786848072562,0.177396447467876,効果音＞オーディオ機器/ラジオ　シグナルノイズ01-04(AM).mp3
1454,sound_1454.mp3,ラジオ　シグナルノイズ02-08(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-08(遠い　FM).mp3,10.827777777777778,0.1804629629629629,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-08(遠い　FM).mp3
1455,sound_1455.mp3,ラジオ　シグナルノイズ01-05(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ01-05(AM).mp3,11.578888888888889,0.1929814814814814,効果音＞オーディオ機器/ラジオ　シグナルノイズ01-05(AM).mp3
1456,sound_1456.mp3,ラジオ　シグナルノイズ02-02(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-02(FM).mp3,10.827777777777778,0.1804629629629629,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-02(FM).mp3
1457,sound_1457.mp3,ラジオ　シグナルノイズ01-02(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ01-02(FM).mp3,10.649274376417234,0.1774879062736205,効果音＞オーディオ機器/ラジオ　シグナルノイズ01-02(FM).mp3
1458,sound_1458.mp3,ラジオ　シグナルノイズ02-05(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-05(AM).mp3,10.395804988662132,0.1732634164777022,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-05(AM).mp3
1459,sound_1459.mp3,ラジオ　シグナルノイズ02-04(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-04(AM).mp3,10.533877551020408,0.1755646258503401,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-04(AM).mp3
1460,sound_1460.mp3,ラジオ　シグナルノイズ01-03(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ01-03(FM).mp3,10.4681179138322,0.1744686318972033,効果音＞オーディオ機器/ラジオ　シグナルノイズ01-03(FM).mp3
1461,sound_1461.mp3,ラジオ　シグナルノイズ02-10(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-10(遠い　AM).mp3,10.533877551020408,0.1755646258503401,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-10(遠い　AM).mp3
1462,sound_1462.mp3,ラジオ　シグナルノイズ01-01(FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ01-01(FM).mp3,10.356757369614511,0.1726126228269085,効果音＞オーディオ機器/ラジオ　シグナルノイズ01-01(FM).mp3
1463,sound_1463.mp3,ラジオ　シグナルノイズ02-06(AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-06(AM).mp3,10.279818594104308,0.1713303099017384,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-06(AM).mp3
1464,sound_1464.mp3,ラジオ　シグナルノイズ02-09(遠い　FM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-09(遠い　FM).mp3,10.603038548752837,0.1767173091458805,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-09(遠い　FM).mp3
1465,sound_1465.mp3,ラジオ　シグナルノイズ02-12(遠い　AM).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/効果音＞オーディオ機器/ラジオ　シグナルノイズ02-12(遠い　AM).mp3,10.279818594104308,0.1713303099017384,効果音＞オーディオ機器/ラジオ　シグナルノイズ02-12(遠い　AM).mp3
1466,sound_1466.mp3,ポータブルMD　駆動音01-4(シーク).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルMD　駆動音01-4(シーク).mp3,8.875736961451247,0.1479289493575208,ポータブルカセット　駆動音01/ポータブルMD　駆動音01-4(シーク).mp3
1467,sound_1467.mp3,ポータブルMD　駆動音01-5(シーク).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルMD　駆動音01-5(シーク).mp3,11.81344671201814,0.1968907785336356,ポータブルカセット　駆動音01/ポータブルMD　駆動音01-5(シーク).mp3
1468,sound_1468.mp3,ポータブルMD　駆動音01-1(再生).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルMD　駆動音01-1(再生).mp3,12.392721088435374,0.2065453514739229,ポータブルカセット　駆動音01/ポータブルMD　駆動音01-1(再生).mp3
1469,sound_1469.mp3,ポータブルカセット　駆動音01-1(再生　停止).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルカセット　駆動音01-1(再生　停止).mp3,20.921746031746032,0.3486957671957672,ポータブルカセット　駆動音01/ポータブルカセット　駆動音01-1(再生　停止).mp3
1470,sound_1470.mp3,ポータブルCD　駆動音01-1(ローディング).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルCD　駆動音01-1(ローディング).mp3,16.89154195011338,0.2815256991685563,ポータブルカセット　駆動音01/ポータブルCD　駆動音01-1(ローディング).mp3
1471,sound_1471.mp3,ポータブルMD　駆動音01-3(シーク).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルMD　駆動音01-3(シーク).mp3,8.617414965986395,0.1436235827664399,ポータブルカセット　駆動音01/ポータブルMD　駆動音01-3(シーク).mp3
1472,sound_1472.mp3,ポータブルMD　駆動音01-6(サーチ).mp3,otologic_sounds_smart/Audio_Equipment,otologic_sounds_smart/Audio_Equipment/ポータブルカセット　駆動音01/ポータブルMD　駆動音01-6(サーチ).mp3,15.818888888888887,0.2636481481481481,ポータブルカセット　駆動音01/ポータブルMD　駆動音01-6(サーチ).mp3
