mp3_filename,original_japanese_name,sound_effect_title,description,keywords,category,page_url,zip_download_url,zip_filename,local_file_path,file_size,metadata_source
NES　RPG01-07(倒す).mp3,NES　RPG01-07(倒す).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-08(メッセージ).mp3,NES　RPG01-08(メッセージ).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-09(メッセージ).mp3,NES　RPG01-09(メッセージ).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-10(メッセージ).mp3,NES　RPG01-10(メッセージ).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-11(選択).mp3,NES　RPG01-11(選択).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-12(選択).mp3,NES　RPG01-12(選択).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-13(宝箱).mp3,NES　RPG01-13(宝箱).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-14(扉).mp3,NES　RPG01-14(扉).mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG01-プレビュー.mp3,NES　RPG01-プレビュー.mp3,NES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-01(入る).mp3,NES　RPG02-01(入る).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-02(壁).mp3,NES　RPG02-02(壁).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-03(宝箱).mp3,NES　RPG02-03(宝箱).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-04(ワープ).mp3,NES　RPG02-04(ワープ).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-05(ワープ).mp3,NES　RPG02-05(ワープ).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-06(選択).mp3,NES　RPG02-06(選択).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-07(選択).mp3,NES　RPG02-07(選択).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-08(メッセージ).mp3,NES　RPG02-08(メッセージ).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-09(メッセージ).mp3,NES　RPG02-09(メッセージ).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-10(メッセージ).mp3,NES　RPG02-10(メッセージ).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-11(崩壊).mp3,NES　RPG02-11(崩壊).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-12(崩壊).mp3,NES　RPG02-12(崩壊).mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG02-プレビュー.mp3,NES　RPG02-プレビュー.mp3,NES　RPG02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-01(攻撃).mp3,NES　RPG03-01(攻撃).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-02(攻撃).mp3,NES　RPG03-02(攻撃).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-03(ダメージ).mp3,NES　RPG03-03(ダメージ).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-04(魔法).mp3,NES　RPG03-04(魔法).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-05(魔法　炎).mp3,NES　RPG03-05(魔法　炎).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-06(魔法　雷).mp3,NES　RPG03-06(魔法　雷).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-07(魔法　氷).mp3,NES　RPG03-07(魔法　氷).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-08(魔法　状態).mp3,NES　RPG03-08(魔法　状態).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-09(魔法　ヒール).mp3,NES　RPG03-09(魔法　ヒール).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-10(倒す).mp3,NES　RPG03-10(倒す).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-11(エンカウント).mp3,NES　RPG03-11(エンカウント).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-12(逃げる).mp3,NES　RPG03-12(逃げる).mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　RPG03-プレビュー.mp3,NES　RPG03-プレビュー.mp3,NES　RPG03,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　アクション01-13(アイテム).mp3,NES　アクション01-13(アイテム).mp3,NES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　アクション01-14(入る).mp3,NES　アクション01-14(入る).mp3,NES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　アクション01-15(ミス).mp3,NES　アクション01-15(ミス).mp3,NES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　アクション01-16(スコア).mp3,NES　アクション01-16(スコア).mp3,NES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　アクション01-プレビュー.mp3,NES　アクション01-プレビュー.mp3,NES　アクション01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-01(ピッチ).mp3,NES　汎用01-01(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-02(ピッチ).mp3,NES　汎用01-02(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-03(ピッチ).mp3,NES　汎用01-03(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-04(ピッチ).mp3,NES　汎用01-04(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-05(ピッチ).mp3,NES　汎用01-05(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-06(ピッチ).mp3,NES　汎用01-06(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-07(ピッチ).mp3,NES　汎用01-07(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-08(ピッチ).mp3,NES　汎用01-08(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-09(ピッチ).mp3,NES　汎用01-09(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-10(ピッチ).mp3,NES　汎用01-10(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-11(ピッチ).mp3,NES　汎用01-11(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-12(ピッチ).mp3,NES　汎用01-12(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-13(ピッチ).mp3,NES　汎用01-13(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-14(ピッチ).mp3,NES　汎用01-14(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-15(ピッチ).mp3,NES　汎用01-15(ピッチ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-16(スウィープ).mp3,NES　汎用01-16(スウィープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-17(スウィープ).mp3,NES　汎用01-17(スウィープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-18(ビープ).mp3,NES　汎用01-18(ビープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-19(ビープ).mp3,NES　汎用01-19(ビープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-20(ビープ).mp3,NES　汎用01-20(ビープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-21(ビープ).mp3,NES　汎用01-21(ビープ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-22(ノイズ).mp3,NES　汎用01-22(ノイズ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-23(ノイズ).mp3,NES　汎用01-23(ノイズ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-24(ノイズ).mp3,NES　汎用01-24(ノイズ).mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用01-プレビュー.mp3,NES　汎用01-プレビュー.mp3,NES　汎用01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-29(ノイズ フレーズ).mp3,NES　汎用02-29(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-30(ノイズ フレーズ).mp3,NES　汎用02-30(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-31(ノイズ フレーズ).mp3,NES　汎用02-31(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-32(ノイズ フレーズ).mp3,NES　汎用02-32(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-33(ノイズ フレーズ).mp3,NES　汎用02-33(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-34(ノイズ フレーズ).mp3,NES　汎用02-34(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-35(ノイズ フレーズ).mp3,NES　汎用02-35(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-36(ノイズ フレーズ).mp3,NES　汎用02-36(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-37(ノイズ フレーズ).mp3,NES　汎用02-37(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
NES　汎用02-38(ノイズ フレーズ).mp3,NES　汎用02-38(ノイズ フレーズ).mp3,NES　汎用02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-01(宝箱).mp3,SNES　RPG01-01(宝箱).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-02(ドア).mp3,SNES　RPG01-02(ドア).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-03(扉).mp3,SNES　RPG01-03(扉).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-04(壁).mp3,SNES　RPG01-04(壁).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-05(階段).mp3,SNES　RPG01-05(階段).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-06(階段).mp3,SNES　RPG01-06(階段).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-07(メッセージ).mp3,SNES　RPG01-07(メッセージ).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-08(メッセージ).mp3,SNES　RPG01-08(メッセージ).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-09(メッセージ).mp3,SNES　RPG01-09(メッセージ).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　RPG01-10(選択).mp3,SNES　RPG01-10(選択).mp3,SNES　RPG01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
