source,filename,path,duration_seconds,duration_minutes,source_type
otologic_sounds_smart/Pc,ハードディスクドライブ03-2(動作音).mp3,ハードディスクドライブ02/ハードディスクドライブ03-2(動作音).mp3,61.11333333333334,1.0185555555555557,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ03-3(強制終了).mp3,ハードディスクドライブ02/ハードディスクドライブ03-3(強制終了).mp3,5.894240362811791,0.09823733938019652,extracted
otologic_sounds_smart/Pc,ハードディスクドライブ03-1(動作音).mp3,ハードディスクドライブ02/ハードディスクドライブ03-1(動作音).mp3,20.45503401360544,0.3409172335600907,extracted
otologic_sounds_smart/Pc,PC　駆動音01-17(遠い　ルームノイズ).mp3,光学ドライブ02/PC　駆動音01-17(遠い　ルームノイズ).mp3,65.33197278911565,1.0888662131519276,extracted
otologic_sounds_smart/Pc,PC　駆動音01-15(遠い　ロング).mp3,光学ドライブ02/PC　駆動音01-15(遠い　ロング).mp3,65.97662131519274,1.0996103552532124,extracted
otologic_sounds_smart/Pc,光学ドライブ03-1(動作音).mp3,光学ドライブ02/光学ドライブ03-1(動作音).mp3,58.310521541950116,0.9718420256991686,extracted
otologic_sounds_smart/Pc,PC　駆動音01-14(遠い　ロング).mp3,光学ドライブ02/PC　駆動音01-14(遠い　ロング).mp3,66.37600907029478,1.1062668178382464,extracted
otologic_sounds_smart/Pc,PC　駆動音01-11(遠い　強制シャットダウン).mp3,光学ドライブ02/PC　駆動音01-11(遠い　強制シャットダウン).mp3,6.212199546485261,0.10353665910808768,extracted
otologic_sounds_smart/Pc,PC　駆動音01-12(遠い　強制シャットダウン).mp3,光学ドライブ02/PC　駆動音01-12(遠い　強制シャットダウン).mp3,6.324263038548753,0.10540438397581255,extracted
otologic_sounds_smart/Pc,PC　駆動音01-16(遠い　ロング).mp3,光学ドライブ02/PC　駆動音01-16(遠い　ロング).mp3,65.91337868480726,1.0985563114134542,extracted
otologic_sounds_smart/Pc,OS効果音01-プレビュー.mp3,OS効果音01/OS効果音01-プレビュー.mp3,21.703492063492064,0.3617248677248677,extracted
otologic_sounds_smart/Pc,フロッピードライブ01-1(動作音).mp3,ハードディスクドライブ03/フロッピードライブ01-1(動作音).mp3,34.0037641723356,0.56672940287226,extracted
otologic_sounds_smart/Pc,フロッピードライブ01-2(動作音).mp3,ハードディスクドライブ03/フロッピードライブ01-2(動作音).mp3,17.03628117913832,0.28393801965230536,extracted
otologic_sounds_smart/Pc,PC　駆動音01-06(ロング).mp3,光学ドライブ03/PC　駆動音01-06(ロング).mp3,65.97045351473923,1.0995075585789873,extracted
otologic_sounds_smart/Pc,PC　駆動音01-10(遠い　オンオフ).mp3,光学ドライブ03/PC　駆動音01-10(遠い　オンオフ).mp3,54.73553287981859,0.9122588813303099,extracted
otologic_sounds_smart/Pc,PC　駆動音01-09(遠い　オンオフ).mp3,光学ドライブ03/PC　駆動音01-09(遠い　オンオフ).mp3,101.85634920634921,1.6976058201058202,extracted
otologic_sounds_smart/Pc,PC　駆動音01-07(ロング).mp3,光学ドライブ03/PC　駆動音01-07(ロング).mp3,66.67734693877551,1.1112891156462585,extracted
otologic_sounds_smart/Pc,PC　駆動音01-04(強制シャットダウン).mp3,光学ドライブ03/PC　駆動音01-04(強制シャットダウン).mp3,5.410748299319728,0.09017913832199546,extracted
otologic_sounds_smart/Pc,PC　駆動音01-03(強制シャットダウン).mp3,光学ドライブ03/PC　駆動音01-03(強制シャットダウン).mp3,6.0968027210884355,0.10161337868480726,extracted
otologic_sounds_smart/Pc,PC　駆動音01-08(ロング).mp3,光学ドライブ03/PC　駆動音01-08(ロング).mp3,66.09718820861679,1.1016198034769464,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-19(遠い　木　中).mp3,PC　マウス01/PC　マウス　ムーブ04-19(遠い　木　中).mp3,5.061632653061224,0.08436054421768707,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-25(遠い　ソフトパッド　中).mp3,PC　マウス01/PC　マウス　ムーブ04-25(遠い　ソフトパッド　中).mp3,5.0940589569161,0.08490098261526832,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-13(ハードパッド　中).mp3,PC　マウス01/PC　マウス　ムーブ04-13(ハードパッド　中).mp3,5.203877551020408,0.0867312925170068,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-14(ハードパッド　長).mp3,PC　マウス01/PC　マウス　ムーブ04-14(ハードパッド　長).mp3,5.136621315192744,0.0856103552532124,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ03-08(ソフトパッド　長).mp3,PC　マウス　ムーブ03/PC　マウス　ムーブ03-08(ソフトパッド　長).mp3,5.34453514739229,0.0890755857898715,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ03-14(ハードパッド　長).mp3,PC　マウス　ムーブ03/PC　マウス　ムーブ03-14(ハードパッド　長).mp3,5.448639455782313,0.09081065759637189,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-31(遠い　ハードパッド　中).mp3,PC　マウス　ムーブ04/PC　マウス　ムーブ04-31(遠い　ハードパッド　中).mp3,5.203877551020408,0.0867312925170068,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-32(遠い　ハードパッド　長).mp3,PC　マウス　ムーブ04/PC　マウス　ムーブ04-32(遠い　ハードパッド　長).mp3,5.136621315192744,0.0856103552532124,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ03-26(遠い　ソフトパッド　長).mp3,PC　マウス　ムーブ02/PC　マウス　ムーブ03-26(遠い　ソフトパッド　長).mp3,5.34453514739229,0.0890755857898715,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ03-32(遠い　ハードパッド　長).mp3,PC　マウス　ムーブ02/PC　マウス　ムーブ03-32(遠い　ハードパッド　長).mp3,5.448639455782313,0.09081065759637189,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-01(木　中).mp3,PC　マウス02/PC　マウス　ムーブ04-01(木　中).mp3,5.061632653061224,0.08436054421768707,extracted
otologic_sounds_smart/Pc Mouse,PC　マウス　ムーブ04-07(ソフトパッド　中).mp3,PC　マウス02/PC　マウス　ムーブ04-07(ソフトパッド　中).mp3,5.0940589569161,0.08490098261526832,extracted
otologic_sounds_smart/Fantasize,妄想03-1(速い).mp3,効果音＞シーン・妄想/妄想03-1(速い).mp3,5.52108843537415,0.09201814058956917,extracted
otologic_sounds_smart/Fantasize,妄想03-2(遅い).mp3,効果音＞シーン・妄想/妄想03-2(遅い).mp3,5.951859410430839,0.09919765684051399,extracted
otologic_sounds_smart/Fantasize,妄想02-2(長).mp3,妄想02/妄想02-2(長).mp3,6.717437641723356,0.11195729402872259,extracted
otologic_sounds_smart/Game Other,GB　汎用01-プレビュー.mp3,GB　汎用01/GB　汎用01-プレビュー.mp3,9.911814058956915,0.16519690098261525,extracted
otologic_sounds_smart/Game Other,GB　汎用04-プレビュー.mp3,効果音＞ゲーム用セット（その他）/GB　汎用04-プレビュー.mp3,32.850090702947846,0.5475015117157974,extracted
otologic_sounds_smart/Game Other,アーケード　汎用01-14(LFO).mp3,システム音セット01/アーケード　汎用01-14(LFO).mp3,7.972698412698413,0.13287830687830687,extracted
otologic_sounds_smart/Game Other,NES　汎用02-プレビュー.mp3,NES　汎用02/NES　汎用02-プレビュー.mp3,32.331927437641724,0.5388654572940287,extracted
otologic_sounds_smart/Game Other,GB　汎用03-プレビュー.mp3,GB　汎用03/GB　汎用03-プレビュー.mp3,10.38514739229025,0.17308578987150416,extracted
otologic_sounds_smart/Game Other,GB　汎用02-プレビュー.mp3,GB　汎用02/GB　汎用02-プレビュー.mp3,10.878956916099773,0.18131594860166286,extracted
otologic_sounds_smart/Game Other,アーケード　汎用01-プレビュー.mp3,システム音セット02/アーケード　汎用01-プレビュー.mp3,25.553219954648526,0.4258869992441421,extracted
otologic_sounds_smart/Game Other,アーケード　汎用01-13(LFO).mp3,システム音セット02/アーケード　汎用01-13(LFO).mp3,7.930657596371882,0.13217762660619803,extracted
otologic_sounds_smart/Game Other,NES　汎用01-プレビュー.mp3,アーケード　汎用01/NES　汎用01-プレビュー.mp3,20.014625850340135,0.33357709750566894,extracted
otologic_sounds_smart/Soroban,そろばん01-06(上段　引く).mp3,そろばん01/そろばん01-06(上段　引く).mp3,6.261315192743764,0.10435525321239607,extracted
otologic_sounds_smart/Soroban,そろばん02-06(上段　引く).mp3,効果音＞そろばん/そろばん02-06(上段　引く).mp3,5.034036281179138,0.08390060468631896,extracted
otologic_sounds_smart/Soroban,そろばん02-01(遅い).mp3,効果音＞そろばん/そろばん02-01(遅い).mp3,16.92124716553288,0.28202078609221465,extracted
otologic_sounds_smart/Soroban,そろばん02-04(下段　引く).mp3,効果音＞そろばん/そろばん02-04(下段　引く).mp3,10.562403628117913,0.17604006046863188,extracted
otologic_sounds_smart/Soroban,そろばん02-02(速い).mp3,効果音＞そろばん/そろばん02-02(速い).mp3,5.752585034013605,0.09587641723356008,extracted
otologic_sounds_smart/Soroban,そろばん02-05(上段　足す).mp3,効果音＞そろばん/そろばん02-05(上段　足す).mp3,5.569319727891156,0.0928219954648526,extracted
otologic_sounds_smart/Soroban,そろばん02-03(下段　足す).mp3,効果音＞そろばん/そろばん02-03(下段　足す).mp3,11.660113378684807,0.19433522297808012,extracted
otologic_sounds_smart/Soroban,そろばん01-05(上段　足す).mp3,そろばん02/そろばん01-05(上段　足す).mp3,7.5876190476190475,0.12646031746031747,extracted
otologic_sounds_smart/Soroban,そろばん01-04(下段　引く).mp3,そろばん02/そろばん01-04(下段　引く).mp3,12.559614512471656,0.20932690854119426,extracted
otologic_sounds_smart/Soroban,そろばん01-02(速い).mp3,そろばん02/そろばん01-02(速い).mp3,5.5240136054421765,0.09206689342403628,extracted
otologic_sounds_smart/Soroban,そろばん01-03(下段　足す).mp3,そろばん02/そろばん01-03(下段　足す).mp3,15.0397052154195,0.250661753590325,extracted
otologic_sounds_smart/Soroban,そろばん01-01(遅い).mp3,そろばん02/そろばん01-01(遅い).mp3,13.059070294784581,0.217651171579743,extracted
otologic_sounds_smart/Theater,映写機01-4.mp3,映写機01/映写機01-4.mp3,67.47326530612244,1.1245544217687073,extracted
otologic_sounds_smart/Theater,開演ブザー02-2.mp3,映写機01/開演ブザー02-2.mp3,5.828095238095238,0.09713492063492063,extracted
otologic_sounds_smart/Theater,開演ブザー02-3.mp3,開演ブザー02/開演ブザー02-3.mp3,7.315873015873016,0.12193121693121693,extracted
otologic_sounds_smart/Theater,開演ブザー01-2.mp3,開演ブザー02/開演ブザー01-2.mp3,5.690793650793651,0.09484656084656086,extracted
otologic_sounds_smart/Theater,開演ブザー01-3.mp3,開演ブザー01/開演ブザー01-3.mp3,7.340566893424036,0.12234278155706726,extracted
otologic_sounds_smart/Theater,映写機01-3.mp3,効果音＞劇場/映写機01-3.mp3,20.19795918367347,0.3366326530612245,extracted
otologic_sounds_smart/Theater,映写機01-2.mp3,効果音＞劇場/映写機01-2.mp3,67.46034013605443,1.1243390022675739,extracted
otologic_sounds_smart/Theater,映写機01-1.mp3,効果音＞劇場/映写機01-1.mp3,20.244875283446714,0.33741458805744523,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-5(リバーブ　サイレン).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-5(リバーブ　サイレン).mp3,8.741632653061224,0.1456938775510204,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-8(リバーブ　ベル).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-8(リバーブ　ベル).mp3,5.086349206349206,0.08477248677248678,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-7(リバーブ　ベル).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-7(リバーブ　ベル).mp3,7.428140589569161,0.123802343159486,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-1(サイレン).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-1(サイレン).mp3,6.079387755102041,0.10132312925170069,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-6(リバーブ　サイレン).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-6(リバーブ　サイレン).mp3,6.166984126984127,0.10278306878306878,extracted
otologic_sounds_smart/Transportation,消防車　サイレン　フェイク02-3(ベル).mp3,消防車　サイレン　フェイク02/消防車　サイレン　フェイク02-3(ベル).mp3,5.692653061224489,0.09487755102040815,extracted
otologic_sounds_smart/Transportation,パトカー　サイレン　フェイク02-04(遅).mp3,救急車　サイレン01/パトカー　サイレン　フェイク02-04(遅).mp3,5.905011337868481,0.09841685563114135,extracted
otologic_sounds_smart/Transportation,救急車　サイレン01-1.mp3,救急車　サイレン01/救急車　サイレン01-1.mp3,22.268072562358277,0.3711345427059713,extracted
otologic_sounds_smart/Transportation,救急車　サイレン01-2.mp3,救急車　サイレン01/救急車　サイレン01-2.mp3,22.268072562358277,0.3711345427059713,extracted
otologic_sounds_smart/Transportation,救急車　サイレン01-3L.mp3,救急車　サイレン01/救急車　サイレン01-3L.mp3,9.896916099773243,0.16494860166288738,extracted
otologic_sounds_smart/Transportation,パトカー　サイレン01-6(ドライ).mp3,パトカー　サイレン01/パトカー　サイレン01-6(ドライ).mp3,8.344285714285714,0.13907142857142857,extracted
otologic_sounds_smart/Transportation,パトカー　サイレン01-2(近い).mp3,パトカー　サイレン01/パトカー　サイレン01-2(近い).mp3,9.463492063492064,0.15772486772486774,extracted
